,compound,T,Nu,rho,w_mass,w_vol,w,C_but,C_comp,V,ln_Nu,T_1,D,ln_D,D_comp,ln_D_comp,D_but,ln_D_but
4374,peta,298.75,247.007692,1.18,5.8,8.278899,19.858185,0.923368,3.726441,209.328553,5.509414,0.003347,1.209477,0.190188,5.230920135813689e-12,-25.976433919136323,2.9761378175334116e-12,-26.540394690374917
4375,peta,298.85,246.821429,1.18,5.8,8.278899,19.858185,0.923368,3.726441,209.170702,5.508661,0.003346,1.210794,0.191277,5.236619889870301e-12,-25.975344884920844,2.9793806989305833e-12,-26.53930565615944
4376,peta,298.95,244.55,1.18,5.8,8.278899,19.858185,0.923368,3.726441,207.245763,5.499418,0.003345,1.222449,0.200857,5.287027188352298e-12,-25.965764996197006,3.008059987353447e-12,-26.5297257674356
4377,peta,299.05,241.304,1.18,5.8,8.278899,19.858185,0.923368,3.726441,204.494915,5.486052,0.003344,1.239308,0.214553,5.359940131433789e-12,-25.952068310416838,3.0495438872522034e-12,-26.516029081655432
4378,peta,299.15,241.1375,1.18,5.8,8.278899,19.858185,0.923368,3.726441,204.353814,5.485361,0.003343,1.240579,0.215578,5.3654346090485436e-12,-25.95104373491652,3.0526699763899265e-12,-26.515004506155115
4379,peta,299.25,237.056757,1.18,5.8,8.278899,19.858185,0.923368,3.726441,200.895557,5.468295,0.003342,1.262356,0.23298,5.459620721139737e-12,-25.933641793577262,3.1062572694097306e-12,-26.497602564815857
4380,peta,299.35,235.195238,1.18,5.8,8.278899,19.858185,0.923368,3.726441,199.317998,5.460405,0.003341,1.272772,0.241197,5.504671302772431e-12,-25.92542405638806,3.131888847835288e-12,-26.489384827626655
4381,peta,299.45,233.3,1.18,5.8,8.278899,19.858185,0.923368,3.726441,197.711864,5.452322,0.003339,1.283541,0.249622,5.551242913550261e-12,-25.916999264855466,3.1583858174812964e-12,-26.48096003609406
4382,peta,299.55,231.45,1.18,5.8,8.278899,19.858185,0.923368,3.726441,196.144068,5.444362,0.003338,1.294232,0.257917,5.597483112098599e-12,-25.9087040634859,3.18469422977147e-12,-26.472664834724494
4383,peta,299.65,229.489474,1.18,5.8,8.278899,19.858185,0.923368,3.726441,194.482605,5.435851,0.003337,1.305724,0.266758,5.6471869418253344e-12,-25.899863581159384,3.212973278865186e-12,-26.463824352397978
4384,peta,299.75,228.955556,1.18,5.8,8.278899,19.858185,0.923368,3.726441,194.030132,5.433523,0.003336,1.309206,0.269421,5.662245014150734e-12,-25.89720065674686,3.2215405858290115e-12,-26.461161427985456
4385,peta,299.85,225.430769,1.18,5.8,8.278899,19.858185,0.923368,3.726441,191.043025,5.417999,0.003335,1.33012,0.285269,5.7526971838837735e-12,-25.881352295642742,3.2730034481995104e-12,-26.445313066881337
4386,peta,299.95,224.925,1.18,5.8,8.278899,19.858185,0.923368,3.726441,190.614407,5.415763,0.003334,1.333556,0.287849,5.767555605428466e-12,-25.878772763742635,3.281457163630043e-12,-26.44273353498123
4387,peta,300.05,222.85,1.18,5.8,8.278899,19.858185,0.923368,3.726441,188.855932,5.406495,0.003333,1.346421,0.29745,5.823199188310263e-12,-25.869171316495596,3.3131156418743894e-12,-26.43313208773419
4388,peta,300.15,220.774286,1.18,5.8,8.278899,19.858185,0.923368,3.726441,187.096852,5.397137,0.003332,1.359533,0.307142,5.879907742874033e-12,-25.85948004412851,3.3453800369393012e-12,-26.423440815367105
4389,peta,300.25,218.202128,1.18,5.8,8.278899,19.858185,0.923368,3.726441,184.917057,5.385417,0.003331,1.376018,0.319194,5.951201943561388e-12,-25.8474279094505,3.3859429515561284e-12,-26.411388680689093
4390,peta,300.35,215.944737,1.18,5.8,8.278899,19.858185,0.923368,3.726441,183.004014,5.37502,0.003329,1.390865,0.329926,6.0154159849090235e-12,-25.836695610969844,3.422477601657726e-12,-26.400656382208435
4391,peta,300.45,213.018898,1.18,5.8,8.278899,19.858185,0.923368,3.726441,180.52449,5.36137,0.003328,1.410438,0.3439,6.100068724281539e-12,-25.822721078537086,3.4706408716873015e-12,-26.38668184977568
4392,peta,300.55,211.3,1.18,5.8,8.278899,19.858185,0.923368,3.726441,179.067797,5.353278,0.003327,1.422385,0.352335,6.151738816538872e-12,-25.814286339675395,3.50003862803033e-12,-26.37824711091399
4393,peta,300.65,209.4,1.18,5.8,8.278899,19.858185,0.923368,3.726441,177.457627,5.344244,0.003326,1.435769,0.3617,6.209622285093639e-12,-25.80492104548941,3.5329714917145596e-12,-26.368881816728006
4394,peta,300.75,208.222222,1.18,5.8,8.278899,19.858185,0.923368,3.726441,176.45951,5.338603,0.003325,1.44437,0.367673,6.2468231707879495e-12,-25.798948074078677,3.5541369769229004e-12,-26.36290884531727
4395,peta,300.85,207.826667,1.18,5.8,8.278899,19.858185,0.923368,3.726441,176.124294,5.336699,0.003324,1.447601,0.369907,6.2607937393640484e-12,-25.796714143428837,3.5620855474214455e-12,-26.360674914667428
4396,peta,300.95,205.021053,1.18,5.8,8.278899,19.858185,0.923368,3.726441,173.746655,5.323105,0.003323,1.467898,0.383831,6.348579188062413e-12,-25.782790077971125,3.612031175899235e-12,-26.34675084920972
4397,peta,301.05,203.832692,1.18,5.8,8.278899,19.858185,0.923368,3.726441,172.73957,5.317282,0.003322,1.476947,0.389977,6.387713727267976e-12,-25.77664470072086,3.6342968154191367e-12,-26.340605471959453
4398,peta,301.15,201.002198,1.18,5.8,8.278899,19.858185,0.923368,3.726441,170.340846,5.303303,0.003321,1.498242,0.404293,6.479816600405183e-12,-25.762328908371494,3.686698847323698e-12,-26.32628967961009
4399,peta,301.25,199.952174,1.18,5.8,8.278899,19.858185,0.923368,3.726441,169.450995,5.298074,0.00332,1.50661,0.409862,6.516007542294958e-12,-25.756759267685588,3.707289723883423e-12,-26.320720038924183
4400,peta,301.35,198.866667,1.18,5.8,8.278899,19.858185,0.923368,3.726441,168.531073,5.292635,0.003318,1.515337,0.415638,6.553749746538561e-12,-25.750983749698204,3.72876319288124e-12,-26.3149445209368
4401,peta,301.45,196.95,1.18,5.8,8.278899,19.858185,0.923368,3.726441,166.90678,5.28295,0.003317,1.530592,0.425654,6.619725123179297e-12,-25.740967269020054,3.766299956652909e-12,-26.30492804025865
4402,peta,301.55,195.617647,1.18,5.8,8.278899,19.858185,0.923368,3.726441,165.777667,5.27616,0.003316,1.541528,0.432774,6.66702302974796e-12,-25.733847678009113,3.793210153095292e-12,-26.297808449247707
4403,peta,301.65,195.363158,1.18,5.8,8.278899,19.858185,0.923368,3.726441,165.561998,5.274854,0.003315,1.544048,0.434407,6.677921597367151e-12,-25.73221431491219,3.799410905239517e-12,-26.296175086150786
4404,peta,301.75,194.1,1.18,5.8,8.278899,19.858185,0.923368,3.726441,164.491525,5.268363,0.003314,1.554611,0.441225,6.7236081746625224e-12,-25.725396174735877,3.825404334103303e-12,-26.289356945974472
4405,peta,301.85,191.536364,1.18,5.8,8.278899,19.858185,0.923368,3.726441,162.318952,5.255073,0.003313,1.575941,0.454853,6.8158589523289684e-12,-25.711769020229358,3.877890516453948e-12,-26.275729791467953
4406,peta,301.95,191.2,1.18,5.8,8.278899,19.858185,0.923368,3.726441,162.033898,5.253315,0.003312,1.579236,0.456941,6.830111589068433e-12,-25.709680104401944,3.885999569947132e-12,-26.273640875640538
4407,peta,302.05,188.556818,1.18,5.8,8.278899,19.858185,0.923368,3.726441,159.793914,5.239396,0.003311,1.601904,0.471193,6.928149532062153e-12,-25.695428361174123,3.9417783664344176e-12,-26.259389132412718
4408,peta,302.15,187.26,1.18,5.8,8.278899,19.858185,0.923368,3.726441,158.694915,5.232497,0.00331,1.613532,0.478426,6.978438133919538e-12,-25.68819598724173,3.9703901222809564e-12,-26.252156758480325
4409,peta,302.25,184.701639,1.18,5.8,8.278899,19.858185,0.923368,3.726441,156.526813,5.218729,0.003309,1.636423,0.492513,7.077440279356249e-12,-25.67410881605896,4.026717502818435e-12,-26.238069587297556
4410,peta,302.35,182.7775,1.18,5.8,8.278899,19.858185,0.923368,3.726441,154.896186,5.208263,0.003307,1.654197,0.503316,7.154312287265455e-12,-25.663305823924592,4.070453917045437e-12,-26.227266595163186
4411,peta,302.45,180.856891,1.18,5.8,8.278899,19.858185,0.923368,3.726441,153.268552,5.197691,0.003306,1.672317,0.51421,7.232678840252794e-12,-25.65241163105843,4.115040654353571e-12,-26.216372402297026
4412,peta,302.55,179.1,1.18,5.8,8.278899,19.858185,0.923368,3.726441,151.779661,5.187943,0.003305,1.68928,0.524302,7.306043010684256e-12,-25.64231930053689,4.1567812805539515e-12,-26.206280071775485
4413,peta,302.65,177.273684,1.18,5.8,8.278899,19.858185,0.923368,3.726441,150.231936,5.177689,0.003304,1.707247,0.534882,7.383751317412089e-12,-25.631739297868794,4.200993507922094e-12,-26.19570006910739
4414,peta,302.75,177.061905,1.18,5.8,8.278899,19.858185,0.923368,3.726441,150.052462,5.176493,0.003303,1.709854,0.536408,7.395025442324472e-12,-25.630213579295102,4.207407933805147e-12,-26.194174350533697
4415,peta,302.85,174.944444,1.18,5.8,8.278899,19.858185,0.923368,3.726441,148.258004,5.164463,0.003302,1.731121,0.548769,7.487004199489658e-12,-25.617852371775967,4.2597393497896584e-12,-26.181813143014562
4416,peta,302.95,173.883333,1.18,5.8,8.278899,19.858185,0.923368,3.726441,147.358757,5.158367,0.003301,1.74226,0.555183,7.535180392874844e-12,-25.61143834347643,4.2871492484911906e-12,-26.175399114715024
4417,peta,303.05,172.731579,1.18,5.8,8.278899,19.858185,0.923368,3.726441,146.382694,5.151726,0.0033,1.754456,0.562159,7.587927949372082e-12,-25.60446255923928,4.3171600293094855e-12,-26.168423330477875
4418,peta,303.15,170.650761,1.18,5.8,8.278899,19.858185,0.923368,3.726441,144.619289,5.139611,0.003299,1.776435,0.574609,7.682985196867749e-12,-25.592012946783452,4.371242955784615e-12,-26.155973718022047
4419,peta,303.25,168.395522,1.18,5.8,8.278899,19.858185,0.923368,3.726441,142.70807,5.126312,0.003298,1.80082,0.588242,7.788447991872137e-12,-25.578379506720132,4.431246130064872e-12,-26.142340277958727
4420,peta,303.35,167.8875,1.18,5.8,8.278899,19.858185,0.923368,3.726441,142.277542,5.123285,0.003297,1.806865,0.591593,7.814591674336117e-12,-25.575028402385442,4.4461206072219455e-12,-26.138989173624037
4421,peta,303.45,167.1,1.18,5.8,8.278899,19.858185,0.923368,3.726441,141.610169,5.118592,0.003295,1.815978,0.596624,7.854008104662172e-12,-25.569997127858038,4.468546629007747e-12,-26.133957899096632
4422,peta,303.55,165.3,1.18,5.8,8.278899,19.858185,0.923368,3.726441,140.084746,5.107756,0.003294,1.836358,0.607784,7.942149115868079e-12,-25.55883720778909,4.5186945551688725e-12,-26.122797979027684
4423,peta,303.65,164.988,1.18,5.8,8.278899,19.858185,0.923368,3.726441,139.820339,5.105871,0.003293,1.840437,0.610003,7.959789459942162e-12,-25.556618566178066,4.528731048510406e-12,-26.12057933741666
4424,peta,303.75,164.175,1.18,5.8,8.278899,19.858185,0.923368,3.726441,139.131356,5.100927,0.003292,1.85016,0.615272,8.001840950089125e-12,-25.551349481960834,4.552656290506198e-12,-26.11531025319943
4425,peta,303.85,162.1875,1.18,5.8,8.278899,19.858185,0.923368,3.726441,137.447034,5.088748,0.003291,1.873449,0.627781,8.102564824939199e-12,-25.5388404593174,4.6099632509045104e-12,-26.102801230555993
4426,peta,303.95,161.9,1.18,5.8,8.278899,19.858185,0.923368,3.726441,137.20339,5.086975,0.00329,1.877393,0.629884,8.119624626984378e-12,-25.536737191027413,4.619669444214301e-12,-26.100697962266008
4427,peta,304.05,159.8,1.18,5.8,8.278899,19.858185,0.923368,3.726441,135.423729,5.073917,0.003289,1.902691,0.643269,8.229034553646526e-12,-25.52335241630461,4.681918343432513e-12,-26.087313187543206
4428,peta,304.15,159.0,1.18,5.8,8.278899,19.858185,0.923368,3.726441,134.745763,5.068886,0.003288,1.912893,0.648617,8.27315859268339e-12,-25.518004745992073,4.707022764419722e-12,-26.081965517230667
4429,peta,304.25,155.911798,1.18,5.8,8.278899,19.858185,0.923368,3.726441,132.128642,5.04928,0.003287,1.951424,0.668559,8.439802039872593e-12,-25.498062262587155,4.801834738670361e-12,-26.06202303382575
4430,peta,304.35,155.490909,1.18,5.8,8.278899,19.858185,0.923368,3.726441,131.771957,5.046585,0.003286,1.957349,0.671591,8.465428711105858e-12,-25.495030456486372,4.816415061713842e-12,-26.058991227724967
4431,peta,304.45,154.5,1.18,5.8,8.278899,19.858185,0.923368,3.726441,130.932203,5.040194,0.003285,1.97055,0.678313,8.522522329634255e-12,-25.48830877082177,4.848898539348844e-12,-26.052269542060365
4432,peta,304.55,153.166667,1.18,5.8,8.278899,19.858185,0.923368,3.726441,129.80226,5.031523,0.003284,1.988357,0.687309,8.599535527481555e-12,-25.47931292255997,4.892715283747845e-12,-26.043273693798564
4433,peta,304.65,153.0,1.18,5.8,8.278899,19.858185,0.923368,3.726441,129.661017,5.030435,0.003282,1.991176,0.688726,8.611729993832554e-12,-25.477895889236486,4.899653338913966e-12,-26.04185666047508
4434,peta,304.75,152.485714,1.18,5.8,8.278899,19.858185,0.923368,3.726441,129.225182,5.027062,0.003281,1.998548,0.692421,8.64361092620339e-12,-25.47420068914799,4.9177920307738275e-12,-26.038161460386586
4435,peta,304.85,150.652174,1.18,5.8,8.278899,19.858185,0.923368,3.726441,127.671334,5.014971,0.00328,2.023535,0.704846,8.751680398480474e-12,-25.461775388456783,4.979278276981767e-12,-26.025736159695377
4436,peta,304.95,150.457143,1.18,5.8,8.278899,19.858185,0.923368,3.726441,127.506053,5.013673,0.003279,2.026823,0.70647,8.765899354796427e-12,-25.46015199531242,4.9873681679606095e-12,-26.02411276655101
4437,peta,305.05,148.552174,1.18,5.8,8.278899,19.858185,0.923368,3.726441,125.891673,5.000933,0.003278,2.053487,0.719539,8.881220865284397e-12,-25.447082083545318,5.052980469358312e-12,-26.011042854783913
4438,peta,305.15,147.5125,1.18,5.8,8.278899,19.858185,0.923368,3.726441,125.010593,4.993901,0.003277,2.068638,0.726891,8.946747983229235e-12,-25.43973100349992,5.090262195847388e-12,-26.003691774738513
4439,peta,305.25,146.451724,1.18,5.8,8.278899,19.858185,0.923368,3.726441,124.111631,4.986661,0.003276,2.084305,0.734435,9.014504031649685e-12,-25.432186276688007,5.12881207480465e-12,-25.996147047926602
4440,peta,305.35,145.263636,1.18,5.8,8.278899,19.858185,0.923368,3.726441,123.104777,4.978546,0.003275,2.10204,0.742908,9.091209523379901e-12,-25.4237131557131,5.1724537494667855e-12,-25.987673926951693
4441,peta,305.45,144.0,1.18,5.8,8.278899,19.858185,0.923368,3.726441,122.033898,4.969813,0.003274,2.121181,0.751973,9.173990594221774e-12,-25.41464874501878,5.2195521316083224e-12,-25.97860951625737
4442,peta,305.55,142.854545,1.18,5.8,8.278899,19.858185,0.923368,3.726441,121.063174,4.961815,0.003273,2.138889,0.760286,9.250578202687774e-12,-25.406335057959105,5.263126736456433e-12,-25.9702958291977
4443,peta,305.65,142.594737,1.18,5.8,8.278899,19.858185,0.923368,3.726441,120.842997,4.960004,0.003272,2.143487,0.762434,9.270465814568064e-12,-25.40418748792954,5.274441815310748e-12,-25.968148259168135
4444,peta,305.75,141.65,1.18,5.8,8.278899,19.858185,0.923368,3.726441,120.042373,4.953357,0.003271,2.158489,0.769409,9.335348600492541e-12,-25.3972129962478,5.311356948381638e-12,-25.961173767486393
4445,peta,305.85,140.389474,1.18,5.8,8.278899,19.858185,0.923368,3.726441,118.97413,4.944417,0.00327,2.178582,0.778674,9.422249304985021e-12,-25.387947276121217,5.360799200661434e-12,-25.95190804735981
4446,peta,305.95,139.833333,1.18,5.8,8.278899,19.858185,0.923368,3.726441,118.502825,4.940442,0.003269,2.187962,0.78297,9.462816125448838e-12,-25.383651089485365,5.383879738193034e-12,-25.94761186072396
4447,peta,306.05,138.179487,1.18,5.8,8.278899,19.858185,0.923368,3.726441,117.10126,4.928531,0.003267,2.214873,0.795195,9.579204856590628e-12,-25.371426527746383,5.450099235966332e-12,-25.935387298984978
4448,peta,306.15,137.492308,1.18,5.8,8.278899,19.858185,0.923368,3.726441,116.518905,4.923557,0.003266,2.22667,0.800507,9.630226787054484e-12,-25.366114340338232,5.479128219937509e-12,-25.930075111576826
4449,peta,306.25,135.714754,1.18,5.8,8.278899,19.858185,0.923368,3.726441,115.012503,4.910542,0.003265,2.256571,0.813846,9.75954760290462e-12,-25.352775068739252,5.552705441660087e-12,-25.916735839977846
4450,peta,306.35,134.001198,1.18,5.8,8.278899,19.858185,0.923368,3.726441,113.560337,4.897845,0.003264,2.286174,0.82688,9.887576502438693e-12,-25.339742045576344,5.625547626160628e-12,-25.90370281681494
4451,peta,306.45,133.29,1.18,5.8,8.278899,19.858185,0.923368,3.726441,112.957627,4.892525,0.003263,2.299122,0.832527,9.943578597099399e-12,-25.334094140222742,5.6574100800795294e-12,-25.898054911461333
4452,peta,306.55,132.6,1.18,5.8,8.278899,19.858185,0.923368,3.726441,112.372881,4.887336,0.003262,2.31184,0.838044,9.998582848954171e-12,-25.32857774808162,5.6887048102264005e-12,-25.892538519320215
4453,peta,306.65,131.46,1.18,5.8,8.278899,19.858185,0.923368,3.726441,111.40678,4.8787,0.003261,2.332649,0.847004,1.008857888586085e-11,-25.319617135301993,5.7399081553190376e-12,-25.883577906540587
4454,peta,306.75,131.22,1.18,5.8,8.278899,19.858185,0.923368,3.726441,111.20339,4.876873,0.00326,2.337677,0.849158,1.0110326740582317e-11,-25.317463764864264,5.75228162140269e-12,-25.88142453610286
4455,peta,306.85,130.07027,1.18,5.8,8.278899,19.858185,0.923368,3.726441,110.229043,4.868072,0.003259,2.359109,0.858284,1.0203020024969244e-11,-25.30833735858228,5.805019568443129e-12,-25.872298129820873
4456,peta,306.95,129.097826,1.18,5.8,8.278899,19.858185,0.923368,3.726441,109.404937,4.860566,0.003258,2.377654,0.866114,1.028322555971702e-11,-25.30050713471668,5.850652596465113e-12,-25.864467905955273
4457,peta,307.05,127.690909,1.18,5.8,8.278899,19.858185,0.923368,3.726441,108.212635,4.849606,0.003257,2.404635,0.877398,1.0399914676706114e-11,-25.28922351397775,5.917042999099659e-12,-25.853184285216344
4458,peta,307.15,126.96,1.18,5.8,8.278899,19.858185,0.923368,3.726441,107.59322,4.843859,0.003256,2.419266,0.883464,1.0463193550370109e-11,-25.283157393146773,5.9530455845096236e-12,-25.847118164385368
4459,peta,307.25,126.3,1.18,5.8,8.278899,19.858185,0.923368,3.726441,107.033898,4.83866,0.003255,2.4327,0.889002,1.052129491463922e-11,-25.277619825448856,5.986102420202391e-12,-25.84158059668745
4460,peta,307.35,125.4,1.18,5.8,8.278899,19.858185,0.923368,3.726441,106.271186,4.831498,0.003254,2.450957,0.896479,1.060025552059711e-11,-25.270143009384356,6.031027144607514e-12,-25.83410378062295
4461,peta,307.45,124.755556,1.18,5.8,8.278899,19.858185,0.923368,3.726441,105.725047,4.826351,0.003253,2.464419,0.901956,1.0658479505688884e-11,-25.264665342853107,6.064153745553444e-12,-25.8286261140917
4462,peta,307.55,124.5,1.18,5.8,8.278899,19.858185,0.923368,3.726441,105.508475,4.824294,0.003252,2.470281,0.904332,1.0683831577596517e-11,-25.262289584788938,6.078577835005805e-12,-25.826250356027533
4463,peta,307.65,122.482759,1.18,5.8,8.278899,19.858185,0.923368,3.726441,103.798948,4.807964,0.00325,2.511782,0.920992,1.086332098360644e-11,-25.24562904857449,6.180698531786361e-12,-25.809589819813084
4464,peta,307.75,122.353846,1.18,5.8,8.278899,19.858185,0.923368,3.726441,103.6897,4.806912,0.003249,2.515246,0.922371,1.0878301451502023e-11,-25.2442510032781,6.189221685623703e-12,-25.808211774516696
4465,peta,307.85,120.535714,1.18,5.8,8.278899,19.858185,0.923368,3.726441,102.14891,4.791941,0.003248,2.554015,0.937667,1.1045975262589802e-11,-25.22895498394239,6.284619886558131e-12,-25.792915755180985
4466,peta,307.95,120.435,1.18,5.8,8.278899,19.858185,0.923368,3.726441,102.063559,4.791105,0.003247,2.556981,0.938827,1.105880358422837e-11,-25.227794300710258,6.291918574393684e-12,-25.791755071948852
4467,peta,308.05,118.973333,1.18,5.8,8.278899,19.858185,0.923368,3.726441,100.824859,4.778894,0.003246,2.589236,0.951363,1.1198303608342955e-11,-25.215258812640066,6.371287267957129e-12,-25.77921958387866
4468,peta,308.15,117.099095,1.18,5.8,8.278899,19.858185,0.923368,3.726441,99.236521,4.763001,0.003245,2.631532,0.967566,1.1381232269937118e-11,-25.199055409266876,6.4753647330198726e-12,-25.76301618050547
